2023-08-03 14:12:07,892 INFO  Logger.cs: 70 - 
2023-08-03 14:20:36,470 INFO  ExportHelperExtension.cs: 338 - Creating joint linkLeft
2023-08-03 14:20:36,767 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child linkLeft failed
2023-08-03 14:20:36,767 INFO  ExportHelperExtension.cs: 338 - Creating joint linkRight
2023-08-03 14:20:36,783 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child linkRight failed
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from AGV ros
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1142 - Found 46 in AGV ros
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [CoordSys] in AGV ros
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-1
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-1
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-1
2023-08-03 14:20:36,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-2
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-2
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-2
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from AGV ros
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1142 - Found 46 in AGV ros
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in AGV ros
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-2
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-2
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-2
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2023-08-03 14:20:36,970 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2023-08-03 14:20:37,001 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-03 14:22:17,346 INFO  SwAddin.cs: 271 - Assembly export called for file AGV ros
2023-08-03 14:22:18,782 INFO  SwAddin.cs: 290 - Saving assembly
2023-08-03 14:22:18,939 INFO  SwAddin.cs: 293 - Opening property manager
2023-08-03 14:22:18,939 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from AGV ros
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 46 in AGV ros
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [CoordSys] in AGV ros
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-2
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-2
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-2
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from AGV ros
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 46 in AGV ros
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in AGV ros
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-2
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 27 in wheel-2
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-2
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2023-08-03 14:22:18,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2023-08-03 14:22:18,970 INFO  SwAddin.cs: 316 - Loading config tree
2023-08-03 14:22:18,986 INFO  Serialization.cs: 275 - URDF Configuration found
